"date","message","Number of files","Number of lines","0 - Ruby","1 - YAML","2 - ERB","3 - SASS","4 - JavaScript"
"2012-11-05 16:37:24 +0000","Revert ""Revert ""Check that publication attachments were actually created.""""  This reverts commit e988be5e0f90d8f5d1c961473b47fafda89061ed.  This was previously reverted as the data migration didn't run and we didn't want it holding up the deploy + data migration procedure.  I've made a couple of changes to the script as it stood:  * Fixed a problem where the script was trying to use the `url` variable   but it wasn't in scope at the time it was being used.  * Restricted the set of files we're checking for missing attachments   to those that we've already imported in production.  * Attempt to find the edition first by going through the attachments and   then through the DocumentSource.  This gives us 5 additional Edition   IDs over just using the found attachments to look up the edition.","1329","58389","34939","69","5848","6455","5754"
"2012-11-05 14:23:26 +0000","Ignore import error CSV files.","1327","58182","34869","69","5837","6329","5754"
"2012-10-29 11:03:37 +0000","Limit access to creation of fact check requests","1326","57772","34661","69","5645","6319","5754"
"2012-11-05 10:30:21 +0000","Added ability to order traffic commissioner roles in admin","1316","57633","34556","69","5628","6319","5737"
"2012-11-01 16:03:53 +0000","Underline links in govspeak and paragraphs","1312","57388","34403","69","5576","6279","5737"
"2012-11-01 12:10:49 +0000","Don't interpret 1-Jan-2012 as 2020-01-01.  We standardised on four digit years, but the importer wasn't updated to handle that.","1289","56802","34194","69","5569","5909","5737"
"2012-10-31 16:37:48 +0000","Associating publications to statistical datasets  I'm following the assumption we only want to offer published statistical data sets for association.","1286","56384","34136","69","5319","5799","5737"
"2012-10-31 12:57:22 +0000","Move series info to metadata header  This affects statistical data sets and publications. Also removed the pink series callout underneath the publication attachments.","1279","56057","33778","69","5286","5848","5752"
"2012-10-31 10:48:47 +0000","Merge branch 'master' of github.com:alphagov/whitehall","1279","56008","33743","69","5291","5829","5752"
"2012-10-30 12:50:18 +0000","Updated DCLG publication data to fix encoding issues.","1277","55800","33580","69","5270","5805","5752"
"2012-10-29 14:23:26 +0000","Warn if an attachment URL was not valid.","1276","55740","33526","69","5270","5799","5752"
"2012-10-26 11:37:26 +0100","Remove CSS that didn't work","1271","55311","33125","69","5272","5818","5703"
"2012-10-25 14:37:27 +0100","mobile design for contextual menu","1269","54741","32698","69","5258","5742","5650"
"2012-10-24 15:52:33 +0100","Define system binaries which we use in a central place  This is so that we can check for the existence of these binaries in tests.","1280","55405","33013","69","5487","5699","5813"
"2012-10-23 16:00:46 +0100","Fix the consultation uploader to work with attachment data.","1266","55025","32773","69","5484","5571","5804"
"2012-10-22 18:44:41 +0100","Add a consultation uploader  this imports consultations in the current known format, including fetching attachments.","1260","54800","32472","69","5475","5488","5972"
"2012-10-22 12:49:15 +0100","More tidying and refactoring of GovspeakHelper  Most notable:  - Nothing public needed to call `bare_govspeak_to_admin_html`, so   this method is now private.  - The only public _bare_ method that is required at the moment is   `bare_govspeak_edition_to_html`, so the tests have been updated to   reflect that.","1251","54206","31911","69","5463","5467","5972"
"2012-10-18 17:53:27 +0100","Add extra organisation corporate information page types.  Some of the requested page type titles include the organisation acronym. I've tweaked the CorporateInformationPageType slightly to make this possible, but since an organisation doesn't currently have to have an ancronym, I've chosen to fallback to the organisation name.  See pivotal story [1].  [1] https://www.pivotaltracker.com/story/show/36546661","1247","54118","31844","69","5477","5440","5964"
"2012-10-17 16:06:49 +0100","Reset force_published flag when documents are unpublished  It's confusing to unpublish a force-published document and have it show up in the admin list as 'not reviewed'.","1245","54076","31774","69","5505","5440","5964"
"2012-10-17 10:43:08 +0100","Merge branch 'master' of github.com:alphagov/whitehall","1246","54026","31720","69","5538","5427","5948"
"2012-10-16 13:53:02 +0100","reducing the height of notes to editor in admin on news pages","1240","53835","31423","69","5616","5458","5945"
"2012-10-15 16:06:17 +0100","Reverting ""Map WAP requests to HTML""  This actually breaks lots of stuff. My bad.  This reverts commit 5ffad9288d43351bce78c4e14df7ccc11d116e2c.","1230","53598","31153","69","5602","5519","5931"
"2012-10-14 23:23:36 +0100","Added stub ActiveRecord classes to migration  This is to ensure the migration lasts even though the objects might disappear in future (thanks @heathd)","1231","53512","31167","69","5537","5535","5880"
"2012-10-12 08:28:58 +0000","Fix width and font-size and change-notes","1225","53371","31017","69","5533","5542","5886"
"2012-10-10 14:37:21 +0000","Update test to reflect new hiding behaviour","1222","53267","30922","69","5531","5540","5881"
"2012-10-09 16:18:36 +0100","Revert this, it doesn't do anything","1211","53125","30845","69","5550","5457","5880"
"2012-10-05 17:12:06 +0100","Merge branch 'master' of github.com:alphagov/whitehall","1209","52829","30742","69","5548","5266","5880"
"2012-10-05 11:36:27 +0100","Fix router deletion","1208","52721","30624","69","5536","5288","5880"
"2012-10-02 09:39:06 +0100","Remove detailed guidance search  This is now sending traffic to the unified search vertical, so it doesn't need to work.  For the moment we'll keep government search, as there's no unified equivalent at this point.","1200","52730","30604","69","5572","5281","5880"
"2012-10-02 17:11:16 +0100","Fix test failure","1200","52887","30599","69","5635","5308","5880"
"2012-10-01 17:05:50 +0100","update page title remove beta and replace the pipe with a en-dash","1197","52789","30475","69","5631","5338","5880"
"2012-09-27 16:04:35 +0100","Merge branch 'master' into use-different-indexes-for-specialist-and-government","1193","52656","30352","69","5643","5316","5880"
"2012-09-26 17:06:58 +0100","Add cron job to publish scheduled documents using whenever","1193","52569","30294","69","5639","5315","5856"
"2012-09-27 10:21:42 +0100","fixing minor bug in management name alignment","1186","51724","29489","69","5610","5315","5845"
"2012-09-26 09:42:55 +0100","Stop erroring on no parent_tag  https://www.pivotaltracker.com/story/show/36690583","1187","51708","29431","65","5600","5370","5846"
"2012-09-25 11:56:51 +0100","Fix issue with categories","1181","51531","29352","65","5598","5276","5844"
"2012-09-21 14:52:26 -0500","Remove the cucumber filtering tests.  It's a massive pain that the CI machine seems to now struggle with these tests, but we absolutely cannot have false negatives in the build, so I'm removing them. I wish there was a better way.","1177","51308","29248","65","5593","5235","5771"
"2012-09-20 18:04:35 +0100","Use presenter to display featured organisation editions.  Using a presenter avoids needing to explicitly do a query within the view, and reduces the complexity of the hero rotator partial (which has now been split into a specific version just for organisations).","1177","51193","29194","65","5583","5184","5771"
"2012-09-19 16:00:31 +0100","New draft of doc featured within org should retain image & alt text.","1174","51211","29286","65","5583","5168","5713"
"2012-09-19 11:48:09 +0100","Remove unused Cucumber steps.","1165","50986","29117","65","5553","5144","5711"
"2012-09-17 15:19:46 +0100","Use rails-sass helper for image URLs","1164","51153","29155","65","5596","5139","5802"
"2012-09-14 18:07:21 +0100","Add format to API id urls.  While I think this is the wrong thing to do (ids should never include the format), I'm doing it to be consistent with the rest of the content api.  I think I will write an API browser or similar to try and avoid having to do this and yet keep the API browsable.","1163","51140","29197","65","5601","5079","5802"
"2012-09-13 13:52:14 +0100","Show some more useful information on the admin ord index.","1146","50266","28678","65","5419","4930","5778"
"2012-09-12 18:49:34 +0100","Remove unused consultation_response views  These should've been removed in 57f835f74fb36cc3c0652134be54952bbe25a807 but were overlooked.","1143","50025","28444","65","5412","4930","5778"
"2012-09-12 12:19:37 +0100","Merge branch 'master' into remodel-consultation-responses","1145","50132","28542","65","5422","4930","5777"
"2012-09-10 12:31:14 +0100","Allow admins to add govspeak description to document series.  * Add tests for functionality added in previous commit [1]. * Display the series description on admin & public-facing show pages. * Added tests to check it's possible to use govspeak.  [1] 6b648ab764a732b9654319432768c98d97c34add","1136","49528","27959","65","5406","4925","5777"
"2012-09-05 12:17:37 +0100","Add CorporateInformationPage model","1118","49091","27632","65","5296","4925","5777"
"2012-09-07 07:28:01 +0000","Change mention of ""GovSpeak"" to ""formatting""  https://www.pivotaltracker.com/story/show/34714275","1110","48909","27436","65","5387","4851","5774"
"2012-09-04 17:00:25 +0000","Fix: small thumbnails on attachments","1106","48661","27274","65","5303","4854","5769"
